<<<<<<< HEAD
"","0000011103","0000012101","0000012301","0000012305","0000012401","0000012406","0000012411","0000012413","0000012417","0000012420","0000012423","0000012427","0000012428","0000012429","0000012430","0000012433","0000012434","0000012435","0000012501","0000012502","0000012505","0000012507","0000012601","0000012701","0000013301","0000021206","0000021207","0000024204","0000024205","0000024206","0000024207","0000024601","0000024701","0000025101","0000025108","0000025112","0000025113","0000025114","0000025123","0000025125","0000025201","0000025203","0000025207","0000025209","0000025212","0000025303","0000025304","0000025305","0000031601","0000031604","0000031609","0000034601","0000034602","0000034603","0000041301","0000041601","0000044602","0000045201","0000045601","0000045603","0000045604","0000051701","0000061601","0000061602","0000061603","0000061701","0000062605","0000064601","0000064603","0000071601","0000076101","0000077601","0000090101","0000090601","0000090604","0000090606","0000090701","0000090702","0000090703","0000090704","0000090706","0000091302","0000091702","0000091717","0000094606","0000095601","0000095602","0000095605","0000096706","0000096711","0000096713","0000096724","0000096731","0000098501","0000098503","0000098507","0000098508","0000098509","0000098513","0000098514","0000098515","0000098516","0000098517","0000098518","0000098519","aa00190001","aa00690002","aa03125001","aa03125002","aa03125003","aa03125004","aa03125005","aa03125006","aa04192003","aa04192004","aa05191001","aa05191002","aa05191003","aa05191004","aa07134015","aa07134027","aa07151012","aa07153001","aa07153002","aa07153003","aa07153004","aa07153005","aa07153006","aa07153007","aa07153008","aa07153009","aa07153048","aa07153049","aa07153051","aa07153052","aa07153053","aa07153054","aa07153055","aa07153056","aa07153057","aa07153096","aa07153097","aa07153098","aa07153099","aa07153101","aa07153102","aa07153103","aa07153104","aa07153105","aa07153106","aa07153149","aa07153152","aa07153201","aa07153251","aa07153252","aa07153253","aa07153254","aa07153255","aa07153258","aa07153259","aa07153262","aa07153268","aa07153269","aa07153272","aa07153273","aa07153274","aa07153299","aa07193001","aa07193002","aa07193003","aa07193004","aa07193010","aa07193013","aa07253151","aa07253153","aa07253256","aa07253257","aa07253260","aa07253261","aa07334006","aa07351001","aa07393043","aa07453001","aa07453002","aa07453003","aa07453004","aa07453005","aa07453006","aa07453007","aa07453008","aa07453009","aa07453010","aa07453011","aa07453012","aa07453013","aa07453014","aa07453015","aa07453016","aa07453017","aa07453018","aa07453098","aa07453099","aa08296002","aa11224004","ab07294010","gx01910701","gx02110101","gx02110104","gx02120305","gx02120412","gx02130402","gx02760102","gx02900104","ty00000001","ty00000002","ty00000003","ty00000005","ty00000006","ty00000009","ty00000010","ty00000011","ty00000012"
"53060801",NA,"及格",NA,"中等",NA,NA,NA,NA,NA,NA,NA,NA,"优秀",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"良好",NA,NA,"92","及格","87",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","良好","93","80","88","87","85","87",NA,NA,"85","79","89","81",NA,NA,NA,"81","82","86","60","78","92","76","84","75",NA,NA,"97","73","87","81","65","69","68",NA,NA,NA,NA,"90","66","92","74","86","83",NA,"81","良好","中等","良好","中等",NA,"60.5",NA,"中等",NA,NA,NA,"93","73",NA,NA,"93","78","63",NA,"84","82","95","60",NA,"88",NA,NA,NA,"80","89","良好","良好","优秀","良好","优秀","中等","中等","中等","良好","良好","70","85","优秀","79","优秀","85","69","优秀",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"优秀",NA,"良好",NA,NA,NA,NA,NA,NA
"53060802",NA,NA,NA,"优秀",NA,NA,NA,NA,NA,NA,NA,NA,"优秀",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"良好",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"良好",NA,NA,"90","良好","89",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","优秀","92","75","89","81","88","84",NA,NA,"76","73","84","80",NA,NA,NA,"62","60","69","67","72","70","72","78","81",NA,NA,"69","86","86","68","63","79","83",NA,NA,NA,NA,"84","61","65","74","83","67",NA,"84","中等","及格","中等","中等",NA,"79",NA,"优秀",NA,NA,NA,NA,"67","96",NA,"69","60","60",NA,"67","74","91","81",NA,"81",NA,NA,NA,"85","89","良好","中等","良好","中等","中等","良好","中等","中等","良好","良好","70","94","良好","84","及格","86","85","中等",NA,"优秀",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"优秀",NA,NA,"中等",NA,NA,NA,NA
"53060803",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"优秀",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"优秀",NA,NA,NA,NA,"80","中等","79","优秀",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"中等",NA,NA,NA,NA,NA,NA,NA,NA,"61","优秀","83","62","90","85","90","84",NA,NA,"82","77","77","75",NA,NA,NA,"65","50","82","61","75","66","65","72","69",NA,NA,"73","71","84","64","47","68","65",NA,NA,NA,NA,"83","77","61","76","90","72",NA,"68","中等","中等","中等","中等",NA,"66",NA,"中等",NA,NA,NA,"90","70",NA,NA,"76","63","66",NA,"68","80","72","65",NA,"88",NA,NA,NA,"76","89","良好","中等","中等","中等","良好","中等","中等","中等","良好","良好","70","81","良好","73","及格","85","84","良好",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"优秀",NA,NA,NA,NA,"优秀",NA,NA
"53060804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71",NA,NA,NA,"88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"良好",NA,NA,"84","中等","84",NA,NA,NA,NA,NA,NA,NA,NA,"良好",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","及格","84","60","80","74","88","87",NA,NA,"84","77","79","76",NA,NA,NA,"71","68","72","61","60","73","75","6","67",NA,NA,"60","40","71","70","54","68","60",NA,NA,NA,NA,"98","72","78","51","89","60",NA,"46","中等","中等","中等","中等",NA,"75",NA,"及格",NA,NA,NA,NA,"66",NA,NA,"80","66","64",NA,"81","78","79","9",NA,"81",NA,NA,NA,"78","88","良好","良好","中等","中等","及格","中等","中等","中等","及格","中等","70","72","及格","69","及格","79","63","及格",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"良好",NA,NA,NA,"中等",NA,NA,NA,NA
"53060805",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"优秀",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"99",NA,NA,"良好",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"优秀",NA,NA,NA,NA,"88","良好","92",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83","良好","88","69","82","87","92","85",NA,NA,"81","81","84","82",NA,NA,NA,"93","84","96","82","98","92","86","95","82",NA,NA,"95","96","90","98","78","84","83",NA,NA,NA,NA,"99","78","91","89","92","93",NA,"82","中等","中等","中等","良好",NA,"80","良好","良好",NA,NA,NA,NA,"81",NA,NA,"87","96","86",NA,"97","99","92","83",NA,"88",NA,NA,NA,"82","88","良好","优秀","优秀","优秀","优秀","良好","良好","优秀","优秀","良好","80","98","优秀","85","优秀","90","95","优秀",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"良好",NA,"优秀",NA,NA,NA,NA,NA,NA
"53060806",NA,NA,NA,NA,NA,NA,NA,NA,NA,"良好",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"优秀",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"94",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"良好",NA,NA,NA,NA,NA,"83",NA,"87",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"及格",NA,NA,NA,"60","优秀","74","70","81","80","77","86",NA,NA,"79","68","76","78",NA,NA,NA,"62","60","92","61","60","74","50","60","38",NA,NA,"61","51","75","42","53","49","81",NA,NA,NA,NA,"80","49","61","46","65","79",NA,"45","良好","及格","及格","优秀",NA,"62",NA,"良好",NA,NA,NA,NA,"66",NA,NA,"73","55","65",NA,"91","43","62","3","45","75",NA,NA,NA,"62","89","良好","中等","中等","中等","中等","良好","良好","良好","及格","良好","67","69","中等","63","及格","85","82","良好",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"良好","良好",NA
"53060808",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"优秀",NA,NA,NA,"优秀",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"良好",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"良好",NA,NA,"88","良好","84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","优秀","83","72","89","80","88","82",NA,NA,"84","81","91","86",NA,NA,NA,"81","87","90","71","89","86","88","88","83",NA,NA,"91","95","92","93","81","79","89",NA,NA,NA,NA,"84","88","80","90","86","91",NA,"80","中等","良好","中等","良好",NA,"72",NA,"优秀",NA,NA,NA,NA,"71","31",NA,"97","83","91",NA,"97","89","88","77",NA,"86",NA,NA,NA,"87","90","良好","中等","良好","中等","良好","良好","良好","优秀","优秀","优秀","70","94","良好","80","中等","92","85","优秀",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"中等","中等",NA,NA,NA
"53060809",NA,NA,NA,NA,NA,NA,NA,"优秀",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"中等",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"良好",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84",NA,"89",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"优秀",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","良好","80","60","89","79","85","84",NA,NA,"79","81","78","73",NA,NA,NA,"70","60","80","64","73","80","68","66","68",NA,NA,"70","66","76","84","47","65","74",NA,NA,NA,NA,"73","82","61","71","77","66",NA,"60","中等","中等","及格","良好",NA,"71.5",NA,"中等",NA,NA,NA,NA,"51","60",NA,"68","51","73",NA,"72","79","79","62","33","92",NA,"78",NA,"71","89","及格","中等","良好","中等","中等","中等","中等","中等","及格","优秀","90","77","及格","67","及格","80","64","良好",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"良好",NA,NA,NA,NA,NA,"中等",NA,NA
"53060810",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90",NA,NA,NA,NA,NA,NA,"及格",NA,NA,NA,NA,"良好",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"良好",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"91",NA,"86",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","优秀","77","69","91","84","85","90",NA,NA,"79","81","85","85",NA,NA,NA,"66","60","78","61","72","76","68","77","77",NA,NA,"73","65","68","74","64","69","67",NA,NA,NA,NA,"85","63","82","64","78","74",NA,"60","优秀","中等","中等","优秀",NA,"76",NA,"优秀",NA,NA,NA,NA,"60",NA,NA,"82","60","60",NA,"69","80","86","67","72","87",NA,NA,NA,"84","86","良好","良好","中等","中等","良好","中等","良好","中等","良好","良好","92","69","良好","73","良好","81","78","良好",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"良好",NA,NA,NA,NA
"53060811",NA,NA,NA,NA,NA,NA,"优秀",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"99",NA,NA,"优秀",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88",NA,"91",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"及格","优秀",NA,NA,NA,NA,NA,NA,NA,"69","优秀","79","61","81","78","84","85",NA,NA,"85","65","75","64",NA,NA,NA,"64","75","72","48","69","85","71","73","61",NA,NA,"87","67","71","60","49","62","77",NA,NA,NA,NA,"76","64","90","73","70","83",NA,"61","良好","及格","及格","及格",NA,"75.5",NA,"及格",NA,NA,NA,NA,"69",NA,NA,"49","69","48",NA,"76","60","72","46",NA,"80",NA,NA,NA,"77","87","优秀","中等","中等","中等","中等","中等","良好","良好","及格","良好","70","79","中等","63","及格","83","81","良好",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"优秀",NA,NA,NA,NA,NA,NA,"优秀",NA
"53060812",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"良好",NA,NA,NA,NA,NA,NA,"优秀","良好",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"89",NA,"88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"中等",NA,"63","优秀","74","68","73","77","83","88",NA,NA,"86","85","90","81",NA,NA,NA,"72","72","82","61","78","76","73","81","48",NA,NA,"84","80","76","80","60","67","67",NA,NA,NA,NA,"83","68","88","82","74","74",NA,"62","优秀","中等","中等","中等",NA,"89",NA,"及格",NA,NA,NA,NA,"72",NA,NA,"72","79","63",NA,"80","73","87","64",NA,"88",NA,NA,NA,"90","91","良好","良好","中等","中等","良好","中等","良好","良好","及格","良好","66","87","及格","67","中等","78","81","中等",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"优秀",NA,"中等",NA,NA,NA,NA
"53060814",NA,NA,NA,NA,NA,"良好",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"中等",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"中等",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87",NA,"84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"优秀",NA,NA,NA,NA,NA,NA,NA,"60","良好","70","64","71","82","86","73",NA,NA,"67","68","72","75",NA,NA,NA,"64","74","79","63","76","67","69","77","75",NA,NA,"67","70","83","82","45","60","76",NA,NA,NA,NA,"82","60","70","62","59","73",NA,"66","优秀","及格","及格","中等",NA,"66",NA,"及格",NA,NA,NA,NA,"65",NA,NA,"48","52","63",NA,"68","78","79","39",NA,"90",NA,NA,NA,"75","90","良好","中等","良好","良好","良好","良好","中等","优秀","中等","良好","65","70","及格","71","及格","76","65","良好",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"优秀",NA,NA,NA,NA,NA,NA,"良好",NA
"53060815",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"及格",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"良好",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"优秀",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87",NA,"84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"中等",NA,NA,NA,NA,NA,NA,NA,NA,"65","良好","74","66","76","79","87","78",NA,NA,"79","74","78","71",NA,NA,NA,"62","61","80","60","67","65","68","60","60",NA,NA,"80","60","73","71","52","63","65",NA,NA,NA,NA,"70","48","79","82","61","70",NA,"60","良好","及格","及格","及格",NA,"76",NA,"及格",NA,NA,NA,NA,"66",NA,NA,"60","81","81",NA,"80","79","74","37",NA,"69",NA,NA,NA,"61","87","中等","良好","良好","中等","中等","中等","良好","中等","中等","中等","85","74","及格","60","良好","79","77","良好",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"良好",NA,"中等",NA,NA,NA,NA,NA
"53060817",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"优秀",NA,NA,NA,NA,NA,NA,NA,NA,"优秀",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"中等",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82",NA,"90",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","优秀","76","61","80","88","86","92",NA,NA,"79","78","82","73",NA,NA,NA,"80","92","84","65","86","90","90","87","86",NA,NA,"96","87","82","92","90","90","88",NA,NA,NA,NA,"80","46","72","90","61","92",NA,"88","优秀","优秀","良好","良好",NA,"80",NA,"优秀",NA,NA,NA,NA,"90",NA,NA,"43","51","60",NA,"90","91","90","61",NA,"90",NA,NA,NA,"90","87","良好","优秀","良好","优秀","良好","优秀","优秀","优秀","中等","优秀","85","90","中等","64","良好","92","80","优秀",NA,NA,NA,NA,NA,NA,NA,NA,"84",NA,NA,NA,NA,NA,NA,NA,"良好",NA,NA,NA,NA,NA
"53060818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"及格",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"良好",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"中等",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80",NA,"94",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"中等",NA,NA,NA,NA,NA,NA,NA,NA,"72","优秀","80","72","79","79","77","90",NA,NA,"72","71","80","73",NA,NA,NA,"60","72","82","62","82","82","77","82","88",NA,NA,"90","86","89","69","60","78","79",NA,NA,NA,NA,"72","60","78","81","70","71",NA,"73","良好","良好","及格","良好",NA,"83.5",NA,"中等",NA,NA,NA,NA,"67",NA,NA,"43","69","60",NA,"69","72","89","66",NA,"85",NA,NA,NA,"76","89","良好","不及格","中等","中等","及格","良好","良好","中等","中等","良好","85","84","中等","73","良好","83","89","中等",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"良好",NA,NA,NA,NA,NA,NA,NA,NA
"53060819",NA,NA,NA,NA,NA,"中等",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"及格",NA,"中等",NA,NA,NA,NA,NA,NA,NA,NA,NA,"良好",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"优秀",NA,NA,NA,NA,"80",NA,"84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"中等",NA,"66","良好","68","62","82","64","83","77",NA,NA,"70","71","75","75",NA,NA,NA,"62","62","75","60","49","71","65","60","43",NA,NA,"74","61","82","60","40","61","55",NA,NA,NA,NA,"77","44","24","66","73","49",NA,"62","良好","及格","中等","中等",NA,"80",NA,NA,NA,NA,NA,"74","64",NA,NA,"60","45","64",NA,"76","60","63","45",NA,"77",NA,NA,NA,"74","87","良好","良好","良好","中等","良好","良好","良好","良好","中等","中等","67","79","及格","69","及格","80","66","中等",NA,"优秀",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"良好",NA,NA,NA,NA,"良好",NA
"53060820",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87",NA,NA,NA,NA,NA,NA,NA,"良好",NA,NA,NA,"良好",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"优秀",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"93",NA,"89",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","及格","73","80","87","80","88","86",NA,NA,"84","77","79","87",NA,NA,NA,"72","86","89","67","86","85","77","90","82",NA,NA,"93","93","85","96","82","80","90",NA,NA,NA,NA,"90","73","84","90","82","92",NA,"81","中等","中等","及格","良好",NA,"78",NA,"优秀",NA,NA,NA,NA,"79","32",NA,"88","84","90",NA,"88","94","83","63",NA,"91",NA,NA,NA,"76","89","良好","中等","良好","中等","良好","中等","优秀","良好","优秀","良好","70","85","良好","83","及格","95","87","良好",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"中等",NA,NA,"良好",NA
"53060821",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"优秀",NA,NA,NA,"优秀",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"优秀",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"良好",NA,NA,"94","良好","94",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","良好","85","80","91","88","93","87",NA,NA,"90","83","86","79",NA,NA,NA,"81","75","89","74","76","94","78","91","85",NA,NA,"94","90","83","88","75","73","80",NA,NA,NA,NA,"96","93","95","91","82","85",NA,"79","中等","良好","良好","良好",NA,"71.5",NA,"优秀",NA,NA,NA,NA,"78","6",NA,"94","84","95",NA,"98","89","83","66",NA,"92",NA,NA,NA,"92","89","良好","优秀","良好","良好","良好","中等","中等","良好","中等","良好","67","88","中等","81","及格","93","87","良好",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"良好",NA,NA,"良好",NA
"53060822",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"优秀",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"优秀",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"良好",NA,NA,"88","良好","88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"及格",NA,NA,NA,NA,NA,NA,NA,NA,"69","良好","71","74","80","91","83","83",NA,NA,"85","75","85","76",NA,NA,NA,"63","80","80","61","71","86","66","97","74",NA,NA,"93","89","88","82","75","77","78",NA,NA,NA,NA,"93","74","77","80","74","74",NA,"80","优秀","良好","中等","良好",NA,"74",NA,"优秀",NA,NA,NA,NA,"69",NA,NA,"74","60","85",NA,"74","72","75","60",NA,"86",NA,NA,NA,"75","90","优秀","良好","良好","中等","及格","中等","良好","中等","中等","良好","67","76","中等","74","及格","77","81","中等",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"优秀",NA,NA,NA,NA,NA,"良好",NA
